startunikid,endcovenant_id,startlat,startlon,endlat,endlon
coop::4947,COOP 129,60.3986261,5.324291,60.3937275,5.3281331
kiwi::7080000908639,NORGESGRUPPEN 48,60.46377968,5.30399218,60.4746464,5.3391108
kiwi::7080000908639,NORGESGRUPPEN 58,60.46377968,5.30399218,60.4716295792707,5.33682529747441
kiwi::7080000908639,NORGESGRUPPEN 59,60.46377968,5.30399218,60.4716721649727,5.33622773264816
kiwi::7080001233952,NORGESGRUPPEN 48,60.46210182,5.32972212,60.4746464,5.3391108
kiwi::7080001233952,NORGESGRUPPEN 58,60.46210182,5.32972212,60.4716295792707,5.33682529747441
kiwi::7080001233952,NORGESGRUPPEN 59,60.46210182,5.32972212,60.4716721649727,5.33622773264816
kiwi::7080001307189,NORGESGRUPPEN 48,60.466237,5.32262748,60.4746464,5.3391108
kiwi::7080001307189,NORGESGRUPPEN 58,60.466237,5.32262748,60.4716295792707,5.33682529747441
kiwi::7080001307189,NORGESGRUPPEN 59,60.466237,5.32262748,60.4716721649727,5.33622773264816
kiwi::7080001355487,NORGESGRUPPEN 48,60.46744424,5.34591318,60.4746464,5.3391108
kiwi::7080001355487,NORGESGRUPPEN 58,60.46744424,5.34591318,60.4716295792707,5.33682529747441
kiwi::7080001355487,NORGESGRUPPEN 59,60.46744424,5.34591318,60.4716721649727,5.33622773264816
kiwi::7080001393359,NORGESGRUPPEN 48,60.5097204,5.34788149,60.4746464,5.3391108
kiwi::7080001393359,NORGESGRUPPEN 58,60.5097204,5.34788149,60.4716295792707,5.33682529747441
kiwi::7080001393359,NORGESGRUPPEN 59,60.5097204,5.34788149,60.4716721649727,5.33622773264816
meny::7080001373429,NORGESGRUPPEN 48,60.47261309,5.332854,60.4746464,5.3391108
meny::7080001373429,NORGESGRUPPEN 58,60.47261309,5.332854,60.4716295792707,5.33682529747441
meny::7080001373429,NORGESGRUPPEN 59,60.47261309,5.332854,60.4716721649727,5.33622773264816
meny::7080003413642,NORGESGRUPPEN 48,60.46531922,5.32202553,60.4746464,5.3391108
meny::7080003413642,NORGESGRUPPEN 58,60.46531922,5.32202553,60.4716295792707,5.33682529747441
meny::7080003413642,NORGESGRUPPEN 59,60.46531922,5.32202553,60.4716721649727,5.33622773264816
rema::1952911,REMA 35,60.4682224,5.3251243,60.4723097,5.3239598
rema::427682,REMA 35,60.46266538,5.31938599,60.4723097,5.3239598
spar::7080001099718,NORGESGRUPPEN 48,60.5090412,5.34732539,60.4746464,5.3391108
spar::7080001099718,NORGESGRUPPEN 58,60.5090412,5.34732539,60.4716295792707,5.33682529747441
spar::7080001099718,NORGESGRUPPEN 59,60.5090412,5.34732539,60.4716721649727,5.33622773264816
joker::7080000022021,NORGESGRUPPEN 56,60.15909542,5.66588081,60.205148,5.4519254
joker::7080000054916,NORGESGRUPPEN 56,60.14671568,5.7408506,60.205148,5.4519254
joker::7080001386139,NORGESGRUPPEN 56,60.23822887,5.44205305,60.205148,5.4519254
kiwi::7080001159719,NORGESGRUPPEN 56,60.18378534,5.47447602,60.205148,5.4519254
kiwi::7080001223816,NORGESGRUPPEN 56,60.18143464,5.45391534,60.205148,5.4519254
kiwi::7080001264512,NORGESGRUPPEN 56,60.20415525,5.45322626,60.205148,5.4519254
kiwi::7080001436483,NORGESGRUPPEN 56,60.19744915,5.45879617,60.205148,5.4519254
meny::7080001156992,NORGESGRUPPEN 56,60.20463509,5.44962432,60.205148,5.4519254
nærbutikken::7080000018079,NORGESGRUPPEN 56,60.1896744,5.76172417,60.205148,5.4519254
nærbutikken::7080000079674,NORGESGRUPPEN 56,60.16902942,5.42461532,60.205148,5.4519254
nærbutikken::7080000584345,NORGESGRUPPEN 56,60.21781216,5.38343685,60.205148,5.4519254
nærbutikken::7080003568601,NORGESGRUPPEN 56,60.28977039,5.6669803,60.205148,5.4519254
spar::7080001100100,NORGESGRUPPEN 56,60.24071849,5.74681845,60.205148,5.4519254
spar::7080001156633,NORGESGRUPPEN 56,60.2025054,5.45640832,60.205148,5.4519254
spar::7080001235840,NORGESGRUPPEN 56,60.19682399,5.61200396,60.205148,5.4519254
spar::7080003924759,NORGESGRUPPEN 56,60.18532738,5.408764,60.205148,5.4519254
joker::7080001421038,NORGESGRUPPEN 56,60.185657,5.47050788,60.205148,5.4519254
nærbutikken::7080001302467,NORGESGRUPPEN 56,60.25076745,5.60003387,60.205148,5.4519254
rema::1404141,REMA 39,59.58621597,11.17861582,59.5801364,11.2808246
rema::1404141,REMA 40,59.58621597,11.17861582,59.5809516,11.2806507
rema::1404141,REMA 41,59.58621597,11.17861582,59.5801363,11.2808238
rema::1505663,REMA 39,59.58457291,11.13492997,59.5801364,11.2808246
rema::1505663,REMA 40,59.58457291,11.13492997,59.5809516,11.2806507
rema::1505663,REMA 41,59.58457291,11.13492997,59.5801363,11.2808238
rema::2042479,REMA 39,59.6417923,11.3154896,59.5801364,11.2808246
rema::2042479,REMA 40,59.6417923,11.3154896,59.5809516,11.2806507
rema::2042479,REMA 41,59.6417923,11.3154896,59.5801363,11.2808238
rema::2092403,REMA 39,59.5801364,11.2808246,59.5801364,11.2808246
rema::2092403,REMA 40,59.5801364,11.2808246,59.5809516,11.2806507
rema::2092403,REMA 41,59.5801364,11.2808246,59.5801363,11.2808238
rema::235503,REMA 39,59.55242643,11.3408323,59.5801364,11.2808246
rema::235503,REMA 40,59.55242643,11.3408323,59.5809516,11.2806507
rema::235503,REMA 41,59.55242643,11.3408323,59.5801363,11.2808238
rema::350046,REMA 39,59.61555905,11.07655765,59.5801364,11.2808246
rema::350046,REMA 40,59.61555905,11.07655765,59.5809516,11.2806507
rema::350046,REMA 41,59.61555905,11.07655765,59.5801363,11.2808238
rema::373178,REMA 39,59.5819289,11.16728035,59.5801364,11.2808246
rema::373178,REMA 40,59.5819289,11.16728035,59.5809516,11.2806507
rema::373178,REMA 41,59.5819289,11.16728035,59.5801363,11.2808238
geodata::476513,NORGESGRUPPEN 100,59.92954769,10.71171257,59.9262438,10.7160537
geodata::476513,NORGESGRUPPEN 101,59.92954769,10.71171257,59.9263154,10.715459
joker::7080001196912,NORGESGRUPPEN 100,59.93225824,10.7215127,59.9262438,10.7160537
joker::7080001196912,NORGESGRUPPEN 101,59.93225824,10.7215127,59.9263154,10.715459
joker::7080004079632,NORGESGRUPPEN 100,59.928197,10.713636,59.9262438,10.7160537
joker::7080004079632,NORGESGRUPPEN 101,59.928197,10.713636,59.9263154,10.715459
kiwi::7080000763344,NORGESGRUPPEN 100,59.92732808,10.71860314,59.9262438,10.7160537
kiwi::7080000763344,NORGESGRUPPEN 101,59.92732808,10.71860314,59.9263154,10.715459
meny::7080000025534,NORGESGRUPPEN 100,59.92670092,10.72033215,59.9262438,10.7160537
meny::7080000025534,NORGESGRUPPEN 101,59.92670092,10.72033215,59.9263154,10.715459
meny::7080000033195,NORGESGRUPPEN 100,59.93073341,10.70995986,59.9262438,10.7160537
meny::7080000033195,NORGESGRUPPEN 101,59.93073341,10.70995986,59.9263154,10.715459
bunnpris::18,BUNNPRIS 10,63.4438305,10.43956792,63.4406302,10.464667
bunnpris::18,BUNNPRIS 11,63.4438305,10.43956792,63.4407775,10.4649969
bunnpris::18,BUNNPRIS 12,63.4438305,10.43956792,63.4407775,10.4649969
bunnpris::18,BUNNPRIS 13,63.4438305,10.43956792,63.4407775,10.4649969
bunnpris::18,BUNNPRIS 14,63.4438305,10.43956792,63.4409841,10.4649088
bunnpris::18,BUNNPRIS 15,63.4438305,10.43956792,63.4410036,10.46479
bunnpris::18,BUNNPRIS 16,63.4438305,10.43956792,63.4410036,10.46479
bunnpris::18,BUNNPRIS 17,63.4438305,10.43956792,63.4410046,10.4638292
bunnpris::18,BUNNPRIS 18,63.4438305,10.43956792,63.4410046,10.4638292
bunnpris::18,BUNNPRIS 19,63.4438305,10.43956792,63.441295,10.4637815
bunnpris::18,BUNNPRIS 20,63.4438305,10.43956792,63.4415083,10.4634611
bunnpris::18,BUNNPRIS 21,63.4438305,10.43956792,63.441608,10.4633243
bunnpris::18,BUNNPRIS 22,63.4438305,10.43956792,63.441608,10.4633243
bunnpris::18,BUNNPRIS 23,63.4438305,10.43956792,63.441608,10.4633243
coop::2342,COOP 169,63.4433,10.4478,63.4451959623431,10.4451328440015
coop::2342,COOP 170,63.4433,10.4478,63.445120988715,10.4449116225445
coop::2342,COOP 171,63.4433,10.4478,63.444702698885,10.4442409833212
coop::2342,COOP 172,63.4433,10.4478,63.4449348142273,10.4446168657891
coop::2342,COOP 173,63.4433,10.4478,63.4452085,10.4425896
coop::2342,COOP 174,63.4433,10.4478,63.4455879,10.4432404
coop::2342,COOP 175,63.4433,10.4478,63.4457202,10.4434715
coop::2342,COOP 176,63.4433,10.4478,63.4457202,10.4434715
rema::422167,REMA 1,63.41014347,10.4400202,63.4111982,10.4357379
kiwi::7080001099961,NORGESGRUPPEN 7,62.46351336,6.36409361,62.4699162,6.3626063
kiwi::7080001099961,NORGESGRUPPEN 13,62.46351336,6.36409361,62.4666358,6.3499119
kiwi::7080001099961,NORGESGRUPPEN 55,62.46351336,6.36409361,62.4702745,6.3647283
kiwi::7080001363468,NORGESGRUPPEN 7,62.47172568,6.3633301,62.4699162,6.3626063
kiwi::7080001363468,NORGESGRUPPEN 13,62.47172568,6.3633301,62.4666358,6.3499119
kiwi::7080001363468,NORGESGRUPPEN 55,62.47172568,6.3633301,62.4702745,6.3647283
spar::7080000009046,NORGESGRUPPEN 7,62.46226926,6.36406519,62.4699162,6.3626063
spar::7080000009046,NORGESGRUPPEN 13,62.46226926,6.36406519,62.4666358,6.3499119
spar::7080000009046,NORGESGRUPPEN 55,62.46226926,6.36406519,62.4702745,6.3647283
spar::7080003431554,NORGESGRUPPEN 7,62.46481702,6.35152246,62.4699162,6.3626063
spar::7080003431554,NORGESGRUPPEN 13,62.46481702,6.35152246,62.4666358,6.3499119
spar::7080003431554,NORGESGRUPPEN 55,62.46481702,6.35152246,62.4702745,6.3647283
bunnpris::2,BUNNPRIS 5,63.4198,10.3957,63.4175844,10.3928433
bunnpris::2,BUNNPRIS 6,63.4198,10.3957,63.4176586,10.3937298
bunnpris::2,BUNNPRIS 7,63.4198,10.3957,63.4178091,10.393278
bunnpris::2,BUNNPRIS 8,63.4198,10.3957,63.4181249,10.3932703
bunnpris::2,BUNNPRIS 9,63.4198,10.3957,63.417882,10.3926022
bunnpris::28,BUNNPRIS 5,63.4221,10.3991,63.4175844,10.3928433
bunnpris::28,BUNNPRIS 6,63.4221,10.3991,63.4176586,10.3937298
bunnpris::28,BUNNPRIS 7,63.4221,10.3991,63.4178091,10.393278
bunnpris::28,BUNNPRIS 8,63.4221,10.3991,63.4181249,10.3932703
bunnpris::28,BUNNPRIS 9,63.4221,10.3991,63.417882,10.3926022
joker::7080001008406,NORGESGRUPPEN 61,62.20935551,6.47519385,62.1968326,6.1281406
joker::7080001008406,NORGESGRUPPEN 69,62.20935551,6.47519385,62.1828666,6.0848392
joker::7080001008406,NORGESGRUPPEN 135,62.20935551,6.47519385,62.1975482,6.1368909
joker::7080001468781,NORGESGRUPPEN 61,62.209486,6.475909,62.1968326,6.1281406
joker::7080001468781,NORGESGRUPPEN 69,62.209486,6.475909,62.1828666,6.0848392
joker::7080001468781,NORGESGRUPPEN 135,62.209486,6.475909,62.1975482,6.1368909
kiwi::7080000022502,NORGESGRUPPEN 61,62.20252542,6.14413691,62.1968326,6.1281406
kiwi::7080000022502,NORGESGRUPPEN 69,62.20252542,6.14413691,62.1828666,6.0848392
kiwi::7080000022502,NORGESGRUPPEN 135,62.20252542,6.14413691,62.1975482,6.1368909
kiwi::7080001091774,NORGESGRUPPEN 61,62.19890431,6.12714255,62.1968326,6.1281406
kiwi::7080001091774,NORGESGRUPPEN 69,62.19890431,6.12714255,62.1828666,6.0848392
kiwi::7080001091774,NORGESGRUPPEN 135,62.19890431,6.12714255,62.1975482,6.1368909
nærbutikken::7080001130916,NORGESGRUPPEN 61,62.21011038,6.47615188,62.1968326,6.1281406
nærbutikken::7080001130916,NORGESGRUPPEN 69,62.21011038,6.47615188,62.1828666,6.0848392
nærbutikken::7080001130916,NORGESGRUPPEN 135,62.21011038,6.47615188,62.1975482,6.1368909
spar::7080001090708,NORGESGRUPPEN 61,62.19684094,6.12808146,62.1968326,6.1281406
spar::7080001090708,NORGESGRUPPEN 69,62.19684094,6.12808146,62.1828666,6.0848392
spar::7080001090708,NORGESGRUPPEN 135,62.19684094,6.12808146,62.1975482,6.1368909
spar::7080001188733,NORGESGRUPPEN 61,62.30107488,6.08324907,62.1968326,6.1281406
spar::7080001188733,NORGESGRUPPEN 69,62.30107488,6.08324907,62.1828666,6.0848392
spar::7080001188733,NORGESGRUPPEN 135,62.30107488,6.08324907,62.1975482,6.1368909
spar::7080001403478,NORGESGRUPPEN 61,62.18283979,6.08483852,62.1968326,6.1281406
spar::7080001403478,NORGESGRUPPEN 69,62.18283979,6.08483852,62.1828666,6.0848392
spar::7080001403478,NORGESGRUPPEN 135,62.18283979,6.08483852,62.1975482,6.1368909
coop::1588,COOP 18,63.1605561,10.0999076,63.2309496,10.2818946
coop::1588,COOP 26,63.1605561,10.0999076,63.1512099,10.2785779
coop::1588,COOP 27,63.1605561,10.0999076,63.1512294,10.2784643
coop::1601,COOP 18,63.105085,10.2252674,63.2309496,10.2818946
coop::1601,COOP 26,63.105085,10.2252674,63.1512099,10.2785779
coop::1601,COOP 27,63.105085,10.2252674,63.1512294,10.2784643
coop::1602,COOP 18,63.1138754,9.987394,63.2309496,10.2818946
coop::1602,COOP 26,63.1138754,9.987394,63.1512099,10.2785779
coop::1602,COOP 27,63.1138754,9.987394,63.1512294,10.2784643
coop::1623,COOP 18,63.1522052,10.2821519,63.2309496,10.2818946
coop::1623,COOP 26,63.1522052,10.2821519,63.1512099,10.2785779
coop::1623,COOP 27,63.1522052,10.2821519,63.1512294,10.2784643
coop::1724,COOP 18,63.197811,10.3006068,63.2309496,10.2818946
coop::1724,COOP 26,63.197811,10.3006068,63.1512099,10.2785779
coop::1724,COOP 27,63.197811,10.3006068,63.1512294,10.2784643
coop::1815,COOP 18,63.2314,10.2809,63.2309496,10.2818946
coop::1815,COOP 26,63.2314,10.2809,63.1512099,10.2785779
coop::1815,COOP 27,63.2314,10.2809,63.1512294,10.2784643
coop::1824,COOP 18,63.2856,10.276,63.2309496,10.2818946
coop::1824,COOP 26,63.2856,10.276,63.1512099,10.2785779
coop::1824,COOP 27,63.2856,10.276,63.1512294,10.2784643
coop::1652,COOP 257,62.5950125,9.6903301,62.5958452,9.7028275
rema::1952133,REMA 11,63.306092,9.83899,63.298753,9.8507212
rema::417296,REMA 11,63.29773895,9.85227634,63.298753,9.8507212
rema::1064122,REMA 6,66.30385659,14.12787977,66.3226769,14.1649945
rema::1537040,REMA 6,66.32207016,14.16728385,66.3226769,14.1649945
rema::1553329,REMA 6,66.30599208,14.13206134,66.3226769,14.1649945
rema::2057364,REMA 6,66.3177653,14.1444444,66.3226769,14.1649945
bunnpris::31,BUNNPRIS 1,63.4973405,10.0145199,63.5988122,10.0011817
bunnpris::31,BUNNPRIS 2,63.4973405,10.0145199,63.5988218,10.0015146
bunnpris::31,BUNNPRIS 3,63.4973405,10.0145199,63.598846,10.0013723
bunnpris::43,BUNNPRIS 1,63.67284344,10.62724142,63.5988122,10.0011817
bunnpris::43,BUNNPRIS 2,63.67284344,10.62724142,63.5988218,10.0015146
bunnpris::43,BUNNPRIS 3,63.67284344,10.62724142,63.598846,10.0013723
coop::1386,COOP 3,61.776082100000004,6.214831,61.7312687,6.507388
coop::1386,COOP 4,61.776082100000004,6.214831,61.7312687,6.507388
coop::1386,COOP 187,61.776082100000004,6.214831,61.777491,6.2145182
coop::1386,COOP 188,61.776082100000004,6.214831,61.777574,6.2140265
coop::1386,COOP 189,61.776082100000004,6.214831,61.777629,6.214343
coop::1386,COOP 190,61.776082100000004,6.214831,61.7777018,6.2145831
coop::1386,COOP 191,61.776082100000004,6.214831,61.7779789,6.2143443
coop::1467,COOP 3,61.73324,6.50585,61.7312687,6.507388
coop::1467,COOP 4,61.73324,6.50585,61.7312687,6.507388
coop::1467,COOP 187,61.73324,6.50585,61.777491,6.2145182
coop::1467,COOP 188,61.73324,6.50585,61.777574,6.2140265
coop::1467,COOP 189,61.73324,6.50585,61.777629,6.214343
coop::1467,COOP 190,61.73324,6.50585,61.7777018,6.2145831
coop::1467,COOP 191,61.73324,6.50585,61.7779789,6.2143443
coop::1468,COOP 3,61.73753,6.409745,61.7312687,6.507388
coop::1468,COOP 4,61.73753,6.409745,61.7312687,6.507388
coop::1468,COOP 187,61.73753,6.409745,61.777491,6.2145182
coop::1468,COOP 188,61.73753,6.409745,61.777574,6.2140265
coop::1468,COOP 189,61.73753,6.409745,61.777629,6.214343
coop::1468,COOP 190,61.73753,6.409745,61.7777018,6.2145831
coop::1468,COOP 191,61.73753,6.409745,61.7779789,6.2143443
coop::1805,COOP 77,63.3972,10.405,63.3991787,10.4086334
coop::1805,COOP 78,63.3972,10.405,63.3987865,10.4085786
coop::1810,COOP 28,63.4379618,10.6253944,63.4313704,10.7293752
coop::1812,COOP 28,63.4112292,10.7955515,63.4313704,10.7293752
coop::1808,COOP 44,63.4216035,10.5265768,63.4169284,10.5572196
coop::1808,COOP 45,63.4216035,10.5265768,63.4169494,10.5572535
coop::1808,COOP 46,63.4216035,10.5265768,63.4169494,10.5572535
coop::1454,COOP 9,60.3753534,5.33818,60.3748195,5.3381585
coop::1454,COOP 10,60.3753534,5.33818,60.3748952,5.3380223
coop::1454,COOP 11,60.3753534,5.33818,60.3749884,5.3379069
coop::1454,COOP 12,60.3753534,5.33818,60.3751006,5.3379427
coop::1454,COOP 13,60.3753534,5.33818,60.3752891,5.3377755
coop::1454,COOP 14,60.3753534,5.33818,60.3752761,5.3381359
coop::1454,COOP 15,60.3753534,5.33818,60.3753272,5.3380204000000004
coop::1454,COOP 16,60.3753534,5.33818,60.3753059,5.3377265
coop::4386,COOP 9,60.374231,5.332173,60.3748195,5.3381585
coop::4386,COOP 10,60.374231,5.332173,60.3748952,5.3380223
coop::4386,COOP 11,60.374231,5.332173,60.3749884,5.3379069
coop::4386,COOP 12,60.374231,5.332173,60.3751006,5.3379427
coop::4386,COOP 13,60.374231,5.332173,60.3752891,5.3377755
coop::4386,COOP 14,60.374231,5.332173,60.3752761,5.3381359
coop::4386,COOP 15,60.374231,5.332173,60.3753272,5.3380204000000004
coop::4386,COOP 16,60.374231,5.332173,60.3753059,5.3377265
coop::4576,COOP 9,60.360687,5.343119,60.3748195,5.3381585
coop::4576,COOP 10,60.360687,5.343119,60.3748952,5.3380223
coop::4576,COOP 11,60.360687,5.343119,60.3749884,5.3379069
coop::4576,COOP 12,60.360687,5.343119,60.3751006,5.3379427
coop::4576,COOP 13,60.360687,5.343119,60.3752891,5.3377755
coop::4576,COOP 14,60.360687,5.343119,60.3752761,5.3381359
coop::4576,COOP 15,60.360687,5.343119,60.3753272,5.3380204000000004
coop::4576,COOP 16,60.360687,5.343119,60.3753059,5.3377265
coop::1739,COOP 253,63.7938,11.4816,63.7930178,11.4808812
coop::1739,COOP 254,63.7938,11.4816,63.7930995,11.4816104
coop::1739,COOP 255,63.7938,11.4816,63.7931458,11.4813957
coop::1739,COOP 256,63.7938,11.4816,63.793469,11.4822124
coop::1739,COOP 259,63.7938,11.4816,63.7864464,11.4572112
coop::1739,COOP 264,63.7938,11.4816,63.7711607,11.4916155
coop::1741,COOP 253,63.7765809,11.7301641,63.7930178,11.4808812
coop::1741,COOP 254,63.7765809,11.7301641,63.7930995,11.4816104
coop::1741,COOP 255,63.7765809,11.7301641,63.7931458,11.4813957
coop::1741,COOP 256,63.7765809,11.7301641,63.793469,11.4822124
coop::1741,COOP 259,63.7765809,11.7301641,63.7864464,11.4572112
coop::1741,COOP 264,63.7765809,11.7301641,63.7711607,11.4916155
coop::1748,COOP 253,63.7896,11.4697,63.7930178,11.4808812
coop::1748,COOP 254,63.7896,11.4697,63.7930995,11.4816104
coop::1748,COOP 255,63.7896,11.4697,63.7931458,11.4813957
coop::1748,COOP 256,63.7896,11.4697,63.793469,11.4822124
coop::1748,COOP 259,63.7896,11.4697,63.7864464,11.4572112
coop::1748,COOP 264,63.7896,11.4697,63.7711607,11.4916155
coop::1750,COOP 253,63.77116245,11.4918438,63.7930178,11.4808812
coop::1750,COOP 254,63.77116245,11.4918438,63.7930995,11.4816104
coop::1750,COOP 255,63.77116245,11.4918438,63.7931458,11.4813957
coop::1750,COOP 256,63.77116245,11.4918438,63.793469,11.4822124
coop::1750,COOP 259,63.77116245,11.4918438,63.7864464,11.4572112
coop::1750,COOP 264,63.77116245,11.4918438,63.7711607,11.4916155
coop::2528,COOP 253,63.7895416,11.4792199,63.7930178,11.4808812
coop::2528,COOP 254,63.7895416,11.4792199,63.7930995,11.4816104
coop::2528,COOP 255,63.7895416,11.4792199,63.7931458,11.4813957
coop::2528,COOP 256,63.7895416,11.4792199,63.793469,11.4822124
coop::2528,COOP 259,63.7895416,11.4792199,63.7864464,11.4572112
coop::2528,COOP 264,63.7895416,11.4792199,63.7711607,11.4916155
rema::1434354,REMA 37,69.96406986,23.27147329,69.9708735,23.3719494
rema::249846,REMA 37,69.95966054,23.22672937,69.9708735,23.3719494
rema::423221,REMA 37,69.97292799,23.37244197,69.9708735,23.3719494
coop::1870,COOP 273,67.2773893,14.3922494,67.277120300000007,14.3752628
coop::1870,COOP 274,67.2773893,14.3922494,67.2772506,14.3751209
coop::2540,COOP 219,61.31028,7.808,61.3108837,7.806352
coop::2540,COOP 220,61.31028,7.808,61.3108837,7.806352
coop::2540,COOP 221,61.31028,7.808,61.3108837,7.806352
coop::2540,COOP 222,61.31028,7.808,61.3108837,7.806352
coop::1898,COOP 245,68.695993,15.4182593,68.7000571,15.4483165
coop::2467,COOP 245,68.699311,15.4494746,68.7000571,15.4483165
coop::2590,COOP 245,68.6834001,15.3984866,68.7000571,15.4483165
coop::4758,COOP 245,68.685646,15.407068,68.7000571,15.4483165
coop::2011,COOP 5,61.9142866,8.0928155,61.867559,8.4639038
coop::2011,COOP 6,61.9142866,8.0928155,61.867559,8.4639038
coop::2011,COOP 7,61.9142866,8.0928155,61.867559,8.4639038
coop::2011,COOP 8,61.9142866,8.0928155,61.867559,8.4639038
coop::2058,COOP 5,61.882861,8.267583,61.867559,8.4639038
coop::2058,COOP 6,61.882861,8.267583,61.867559,8.4639038
coop::2058,COOP 7,61.882861,8.267583,61.867559,8.4639038
coop::2058,COOP 8,61.882861,8.267583,61.867559,8.4639038
coop::1809,COOP 25,63.4216242,10.494402,63.4360449,10.4915921
coop::2502,COOP 25,63.4339964,10.5038036,63.4360449,10.4915921
kiwi::7080001266059,NORGESGRUPPEN 144,63.43135777,10.49611586,63.4287952,10.4862058
kiwi::7080001266059,NORGESGRUPPEN 145,63.43135777,10.49611586,63.4300586,10.487626
kiwi::7080001266059,NORGESGRUPPEN 147,63.43135777,10.49611586,63.4206547,10.4840137
kiwi::7080001266059,NORGESGRUPPEN 148,63.43135777,10.49611586,63.4210158,10.4850948
coop::1035,COOP 68,60.1228189,11.4685689,60.1213943,11.4666925
coop::1035,COOP 69,60.1228189,11.4685689,60.1215187,11.4670672
coop::1035,COOP 70,60.1228189,11.4685689,60.1216804,11.4667256
coop::1035,COOP 71,60.1228189,11.4685689,60.1213943,11.4666925
coop::2166,COOP 68,60.1265114,11.3400406,60.1213943,11.4666925
coop::2166,COOP 69,60.1265114,11.3400406,60.1215187,11.4670672
coop::2166,COOP 70,60.1265114,11.3400406,60.1216804,11.4667256
coop::2166,COOP 71,60.1265114,11.3400406,60.1213943,11.4666925
coop::4327,COOP 68,60.034109,11.350941,60.1213943,11.4666925
coop::4327,COOP 69,60.034109,11.350941,60.1215187,11.4670672
coop::4327,COOP 70,60.034109,11.350941,60.1216804,11.4667256
coop::4327,COOP 71,60.034109,11.350941,60.1213943,11.4666925
coop::4621,COOP 68,60.1512972,11.4109988,60.1213943,11.4666925
coop::4621,COOP 69,60.1512972,11.4109988,60.1215187,11.4670672
